Harga,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Kecamatan
2300000000,3,3,105,114,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2300000000,3,2,105,114,Lainnya,2200,1,Bagus,1,1,1,Kelapa Dua
2300000000,3,2,105,114,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2300000000,3,2,126,140,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
2300000000,3,2,88,110,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
2300000000,3,3,84,82,PPJB,4400,2,Bagus,1,0,0,Pagedangan
2300000000,3,2,105,114,Lainnya,4400,1,Bagus,1,1,1,Kelapa Dua
2300000000,4,3,90,130,PPJB,5500,2,Bagus,1,1,0,Kelapa Dua
2300000000,4,3,90,145,Lainnya,5500,2,Bagus,1,1,0,Kelapa Dua
2300000000,3,3,83,130,SHM,3500,2,Baru,2,0,0,Cikupa
2300000000,4,3,90,120,PPJB,5500,2,Bagus,2,1,1,Kelapa Dua
2300000000,3,2,152,80,SHM,2200,2,Baru,1,0,0,Cisauk
2300000000,3,3,105,114,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2300000000,2,2,72,90,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2300000000,4,3,105,150,SHM,2200,2,Bagus,2,0,0,Pagedangan
2300000000,3,2,128,99,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
2300000000,3,4,117,130,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2300000000,3,3,96,120,SHM,3500,1,Bagus,1,1,1,Kelapa Dua
2300000000,4,3,120,135,HGB,3500,1,Baru,1,0,0,Curug
2300000000,3,3,120,120,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2300000000,5,3,90,150,PPJB,5500,1,Bagus,2,0,0,Kelapa Dua
2300000000,4,3,90,120,PPJB,5500,2,Bagus,2,1,1,Kelapa Dua
2300000000,3,2,112,85,SHM,2200,2,Bagus,1,0,0,Pagedangan
2300000000,4,3,105,170,SHM,2200,2,Bagus,1,0,0,Pagedangan
2300000000,3,3,160,134,Lainnya,2200,2,Bagus,2,0,0,Cikupa
2300000000,3,3,96,120,SHM,3500,1,Bagus,1,1,1,Kelapa Dua
2300000000,4,3,90,120,PPJB,5500,2,Bagus,2,0,1,Kelapa Dua
2300000000,5,3,90,150,PPJB,5500,1,Bagus,2,0,0,Kelapa Dua
2300000000,3,3,97,78,Lainnya,2200,2,Bagus,2,0,0,Kelapa Dua
2300000000,3,3,136,140,SHM,7700,2,Bagus,2,1,1,Sindang Jaya
2330000000,3,2,120,150,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2350000000,3,4,136,140,Lainnya,7700,2,Bagus,2,0,0,Cikupa
2350000000,3,2,136,98,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
2350000000,2,1,126,80,SHM,1300,1,Butuh Renovasi,1,1,1,Kelapa Dua
2350000000,3,2,126,121,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
2350000000,3,2,126,130,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2350000000,4,3,218,165,SHM,4400,1,Baru,1,1,1,Cikupa
2350000000,3,2,126,130,SHM,2200,2,Baru,1,1,1,Kelapa Dua
2350000000,3,3,136,140,SHM,4400,2,Bagus,2,0,1,Cikupa
2350000000,2,2,119,73,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2350000000,3,2,105,114,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2380000000,4,3,98,126,HGB,2200,2,Baru,2,0,0,Cisauk
2380000000,4,3,98,126,SHM,4400,2,Baru,2,0,0,Cisauk
2400000000,3,2,84,102,SHM,4400,2,Bagus,2,0,0,Kelapa Dua
2400000000,3,3,120,220,SHM,3300,2,Bagus,2,0,1,Kelapa Dua
2400000000,2,2,119,90,HGB,2200,2,Bagus,1,0,0,Kelapa Dua
2400000000,3,2,84,101,HGB,4400,2,Bagus,2,0,0,Kelapa Dua
2400000000,3,3,120,120,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
2400000000,3,3,72,125,SHM,2200,3,Baru,1,0,0,Kelapa Dua
2400000000,3,3,84,124,Lainnya,3300,3,Baru,2,1,1,Kelapa Dua
2400000000,3,2,84,101,HGB,4400,2,Bagus,1,0,0,Kelapa Dua
2400000000,3,3,140,280,Lainnya,3300,2,Bagus,1,0,0,Kelapa Dua
2400000000,3,2,84,102,SHM,4400,2,Bagus,2,0,0,Kelapa Dua
2400000000,2,2,109,73,SHM,3500,2,Bagus,1,1,0,Kelapa Dua
2400000000,2,2,84,80,SHM,2200,2,Baru,1,0,0,Kelapa Dua
2400000000,3,2,72,84,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
2400000000,3,2,84,102,SHM,4400,1,Bagus,2,0,0,Kelapa Dua
2400000000,3,2,84,101,HGB,4400,2,Bagus,1,0,0,Kelapa Dua
2400000000,3,2,160,200,Lainnya,7700,2,Bagus,2,1,1,Cikupa
2400000000,3,1,126,121,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2400000000,3,2,126,121,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2400000000,3,2,133,90,PPJB,2200,1,Bagus,1,0,0,Kelapa Dua
2400000000,4,3,77,128,SHM,4400,3,Bagus,1,0,0,Kelapa Dua
2400000000,2,2,126,83,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2400000000,3,3,98,130,SHM,2200,2,Bagus,2,1,1,Pagedangan
2400000000,3,3,80,155,Lainnya,3500,3,Baru,2,1,0,Kelapa Dua
2410000000,3,3,96,161,Lainnya,4400,3,Baru,1,0,0,Kelapa Dua
2450000000,4,3,120,141,Lainnya,3500,2,Bagus,1,0,1,Kelapa Dua
2450000000,3,3,96,90,PPJB,5500,2,Bagus,2,0,0,Kelapa Dua
2450000000,3,2,72,84,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2450000000,2,2,110,77,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2450000000,2,2,84,80,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
2450000000,3,3,96,120,Lainnya,2200,3,Baru,2,1,1,Kelapa Dua
2450000000,2,2,84,80,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
2450000000,3,3,80,155,Lainnya,3500,3,Bagus,1,1,0,Kelapa Dua
2450000000,4,2,125,57,Lainnya,3500,1,Bagus,1,0,0,Kelapa Dua
2450000000,4,2,119,125,SHM,3500,2,Bagus,2,1,0,Kelapa Dua
2450000000,4,2,117,130,SHM,2200,2,Bagus,1,0,1,Kelapa Dua
2470000000,4,3,120,128,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
2470000000,3,3,240,163,SHM,4400,2,Bagus,2,1,1,Cikupa
2470000000,3,2,112,92,SHM,2200,1,Baru,1,0,0,Pagedangan
2490000000,3,2,137,90,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,3,2,72,100,SHM,3500,2,Bagus,2,0,0,Kelapa Dua
2500000000,5,3,119,180,SHM,3500,2,Butuh Renovasi,1,0,1,Kelapa Dua
2500000000,3,3,105,135,SHM,2200,1,Bagus,1,1,1,Kelapa Dua
2500000000,4,3,316,250,SHM,3500,2,Bagus,2,1,1,Cikupa
2500000000,3,3,105,114,PPJB,3500,2,Bagus,1,1,1,Kelapa Dua
2500000000,4,2,120,113,SHM,4400,1,Bagus,1,1,1,Kelapa Dua
2500000000,3,2,128,95,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,4,3,109,100,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
2500000000,3,2,118,86,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
2500000000,3,2,187,88,HGB,4400,1,Bagus,1,0,0,Kelapa Dua
2500000000,3,3,104,130,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,3,2,136,150,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,4,2,89,84,SHM,2200,2,Bagus,2,0,0,Kelapa Dua
2500000000,3,3,104,130,SHM,2200,1,Bagus,1,1,1,Kelapa Dua
2500000000,3,3,105,90,SHM,2200,2,Bagus,1,1,0,Pagedangan
2500000000,3,3,96,96,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2500000000,2,2,200,100,SHM,2200,1,Bagus,2,1,1,Pagedangan
2500000000,4,2,87,100,Lainnya,5500,1,Bagus,1,1,1,Kelapa Dua
2500000000,3,2,185,120,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
2500000000,3,3,72,125,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
2500000000,3,2,84,101,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
2500000000,3,3,160,132,Lainnya,2200,2,Bagus,2,1,1,Cikupa
2500000000,3,3,105,170,SHM,3500,2,Bagus,1,0,0,Pagedangan
2500000000,3,2,120,103,HGB,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,4,3,120,127,PPJB,2200,2,Bagus,1,1,1,Kelapa Dua
2500000000,4,3,120,126,SHM,3300,2,Baru,1,0,0,Kelapa Dua
2500000000,9,4,126,150,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2500000000,4,3,252,178,SHM,2200,1,Bagus,1,0,0,Cikupa
2500000000,3,2,200,150,Lainnya,2200,2,Bagus,1,1,1,Sindang Jaya
2500000000,4,3,119,189,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
2500000000,3,3,105,135,SHM,2200,2,Baru,2,1,1,Kelapa Dua
2500000000,4,3,120,127,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
2500000000,3,2,112,88,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
2550000000,2,2,176,83,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
2550000000,4,3,120,127,PPJB,2200,2,Butuh Renovasi,1,1,1,Kelapa Dua
2550000000,4,2,300,225,Lainnya,2200,2,Bagus,2,1,1,Cikupa
2550000000,6,6,200,340,SHM,2200,2,Bagus,1,0,0,Cikupa
2600000000,4,3,84,100,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
2600000000,3,3,120,160,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
2600000000,4,2,84,102,Lainnya,3500,2,Bagus,2,1,1,Kelapa Dua
2600000000,4,3,153,163,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2600000000,4,3,153,163,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2600000000,3,3,75,107,Lainnya,4400,1,Baru,2,1,1,Kosambi
2600000000,4,3,126,120,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2600000000,3,2,120,120,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2600000000,3,3,120,240,Lainnya,7700,2,Bagus,1,1,0,Kelapa Dua
2600000000,2,2,128,110,SHM,3500,2,Bagus,1,1,1,Pagedangan
2600000000,3,2,96,120,Lainnya,3500,2,Baru,1,0,0,Kelapa Dua
2600000000,3,3,162,250,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
2600000000,3,2,96,105,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
2600000000,3,2,126,120,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2600000000,3,3,107,96,Lainnya,3500,2,Bagus,2,0,0,Pagedangan
2650000000,3,3,119,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,4,3,153,163,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,4,3,119,158,SHM,3300,2,Bagus,1,0,0,Pagedangan
2650000000,3,3,100,180,PPJB,2200,2,Bagus,1,0,0,Kelapa Dua
2650000000,3,3,100,180,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
2650000000,4,2,144,153,SHM,3500,2,Butuh Renovasi,1,1,1,Kelapa Dua
2650000000,3,3,119,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,3,2,91,79,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2650000000,3,3,119,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,4,2,144,153,SHM,4400,2,Butuh Renovasi,1,1,1,Kelapa Dua
2650000000,3,3,48,99,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
2650000000,3,2,91,79,Lainnya,5500,1,Bagus,1,1,1,Kelapa Dua
2650000000,6,4,152,250,SHM,10000,3,Bagus,2,1,1,Pagedangan
2650000000,3,3,100,185,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,6,4,152,250,SHM,3500,3,Bagus,2,1,1,Pagedangan
2650000000,3,3,119,132,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
2650000000,3,3,96,102,Lainnya,2200,2,Bagus,2,1,1,Pagedangan
2650000000,3,2,120,101,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
2650000000,3,3,162,250,SHM,2200,1,Bagus,1,1,0,Kelapa Dua
2660000000,4,3,120,126,Lainnya,2200,2,Bagus,1,1,0,Kelapa Dua
2660000000,4,3,120,126,Lainnya,2200,2,Bagus,1,1,0,Kelapa Dua
2690000000,3,2,126,120,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2700000000,4,3,72,125,SHM,2200,3,Baru,1,0,0,Kelapa Dua
2700000000,4,3,72,125,SHM,2200,3,Bagus,1,0,0,Kelapa Dua
2700000000,3,2,84,93,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
2700000000,4,3,160,190,HGB,2200,2,Bagus,2,1,1,Cikupa
2700000000,3,2,112,112,SHM,7700,2,Bagus,2,0,0,Pagedangan
2700000000,3,2,144,180,SHM,3500,2,Bagus,1,0,0,Pagedangan
2700000000,3,2,126,120,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2700000000,3,2,120,125,SHM,3500,2,Bagus,1,1,1,Pagedangan
2700000000,3,2,126,120,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2700000000,3,3,120,101,SHM,2200,2,Bagus,2,0,0,Kelapa Dua
2700000000,4,2,140,175,SHM,4400,1,Bagus,1,1,1,Kelapa Dua
2700000000,3,3,120,101,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2700000000,3,2,144,110,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
2750000000,4,3,144,150,SHM,3300,1,Bagus,1,1,1,Kelapa Dua
2750000000,3,3,153,240,SHM,6600,2,Bagus,1,1,1,Kelapa Dua
2750000000,4,3,96,101,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2750000000,3,3,119,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2750000000,3,3,142,120,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
2750000000,5,4,136,160,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
2770000000,6,3,150,200,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
2770000000,3,2,200,180,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2770000000,4,3,178,200,HGB,3500,2,Bagus,1,1,0,Kelapa Dua
2770000000,3,2,135,230,SHM,5500,3,Bagus,1,1,0,Kelapa Dua
2770000000,4,2,160,200,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
2800000000,4,4,120,140,SHM,4400,2,Bagus,2,0,0,Kelapa Dua
2800000000,3,3,84,144,Lainnya,2200,1,Bagus,1,0,0,Kelapa Dua
2800000000,4,3,120,127,PPJB,2200,2,Baru,1,1,1,Kelapa Dua
2800000000,3,3,120,200,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2800000000,3,3,120,200,SHM,7700,2,Bagus,2,1,1,Kelapa Dua
2800000000,2,2,144,110,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
2800000000,3,3,162,200,SHM,3300,2,Bagus,2,0,0,Kelapa Dua
2800000000,5,4,191,180,SHM,3500,2,Bagus,1,1,0,Kelapa Dua
2800000000,3,2,136,136,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
2800000000,4,2,144,156,SHM,5500,1,Bagus,1,1,0,Kelapa Dua
2800000000,6,4,504,250,SHM,5500,1,Bagus,1,0,0,Cikupa
2800000000,4,4,153,230,SHM,2200,2,Baru,1,0,0,Pagedangan
2800000000,4,3,120,160,Lainnya,5500,2,Bagus,2,1,1,Kelapa Dua
2800000000,2,3,144,107,HGB,2200,2,Bagus,1,1,1,Pagedangan
2800000000,4,3,128,170,Lainnya,3500,2,Bagus,1,1,0,Kelapa Dua
2800000000,3,3,144,140,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
2800000000,4,3,139,200,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2800000000,3,3,118,130,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
2800000000,3,3,144,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2800000000,3,3,144,140,Lainnya,2200,1,Butuh Renovasi,1,1,1,Pagedangan
2800000000,4,3,144,180,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
2800000000,4,3,128,170,SHM,3500,3,Bagus,1,1,0,Kelapa Dua
2850000000,4,4,144,153,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
2850000000,4,2,144,200,SHM,2200,3,Bagus,1,0,1,Kelapa Dua
2850000000,3,3,136,160,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
2850000000,3,2,144,153,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2850000000,4,2,144,153,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
2850000000,4,3,144,153,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2850000000,4,2,144,153,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
2850000000,3,3,84,144,PPJB,3500,3,Bagus,1,0,0,Kelapa Dua
2850000000,3,2,162,150,SHM,4400,2,Bagus,3,1,1,Pagedangan
2850000000,3,2,160,110,SHM,2200,2,Bagus,2,1,1,Pagedangan
2850000000,4,2,126,196,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
2850000000,4,2,144,153,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
2850000000,3,4,144,144,SHM,2200,2,Baru,2,0,0,Kelapa Dua
2850000000,3,2,119,120,SHM,2200,2,Bagus,2,0,1,Pagedangan
2850000000,3,2,119,120,SHM,4400,1,Bagus,2,1,1,Pagedangan
2850000000,3,2,119,120,Lainnya,2200,2,Bagus,2,1,1,Pagedangan
2850000000,4,2,144,153,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2850000000,4,3,144,144,SHM,2200,2,Baru,2,0,0,Kelapa Dua
2850000000,4,2,144,153,SHM,2200,2,Butuh Renovasi,1,1,1,Kelapa Dua
2850000000,3,2,126,121,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
2850000000,4,2,144,153,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2850000000,3,2,126,121,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2850000000,3,3,119,210,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
2850000000,3,2,126,121,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
2850000000,5,3,250,160,SHM,2200,1,Bagus,3,0,0,Pagedangan
2850000000,3,2,162,150,SHM,2200,1,Bagus,1,1,1,Pagedangan
2850000000,4,2,144,153,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2880000000,4,4,153,137,SHM,3300,2,Bagus,2,0,0,Kelapa Dua
2900000000,3,4,144,150,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2900000000,3,3,120,144,SHM,3500,2,Bagus,2,1,1,Pagedangan
2900000000,4,2,136,180,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2900000000,3,3,128,180,SHM,3500,1,Bagus,1,1,1,Kelapa Dua
2900000000,3,3,160,135,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2900000000,4,4,84,165,PPJB,2200,3,Bagus,2,1,1,Pagedangan
2900000000,3,2,144,132,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
2900000000,3,2,136,140,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
2900000000,3,2,136,140,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
2900000000,4,3,120,127,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
2900000000,3,2,112,135,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
2900000000,3,3,102,132,Lainnya,2200,2,Baru,1,0,0,Pagedangan
2950000000,3,4,200,170,SHM,3300,2,Bagus,1,1,1,Cikupa
2950000000,4,2,162,242,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2950000000,5,3,153,132,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
2950000000,3,2,112,135,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2950000000,3,3,84,144,Lainnya,2200,1,Bagus,1,0,0,Kelapa Dua
2950000000,3,3,144,164,SHM,2200,2,Bagus,2,1,1,Pagedangan
2950000000,4,3,136,200,PPJB,4400,2,Bagus,1,1,1,Kelapa Dua
2950000000,3,2,112,135,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2950000000,3,2,112,135,Lainnya,5500,1,Bagus,1,0,0,Kelapa Dua
2950000000,3,2,112,135,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
2950000000,3,2,112,135,Lainnya,5500,1,Bagus,1,0,0,Kelapa Dua
2950000000,3,3,112,150,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
2950000000,3,3,180,155,SHM,2200,2,Butuh Renovasi,1,1,1,Kelapa Dua
2950000000,3,2,112,135,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
2950000000,3,2,112,115,Lainnya,5500,1,Bagus,1,0,0,Kelapa Dua
2950000000,3,2,128,140,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2950000000,3,2,128,140,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
2960000000,4,3,84,144,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
2970000000,4,3,136,180,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
2990000000,4,2,191,180,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
2990000000,4,2,191,180,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
20000000000,5,5,562,744,SHM,7700,2,Bagus,2,3,2,Kelapa Dua
20000000000,5,6,562,744,Lainnya,7700,2,Bagus,2,2,2,Kelapa Dua
20000000000,5,5,563,744,SHM,4400,2,Bagus,2,3,2,Kelapa Dua
20000000000,5,5,563,744,SHM,7700,3,Baru,1,3,2,Kelapa Dua
20000000000,5,4,704,641,SHM,7700,2,Bagus,1,2,2,Kelapa Dua
20000000000,5,6,563,774,SHM,7700,2,Baru,4,3,2,Kelapa Dua
20000000000,5,5,563,744,SHM,7700,3,Bagus,4,3,2,Kelapa Dua
21000000000,4,5,504,1000,SHM,10000,2,Bagus,2,2,2,Kelapa Dua
210000000,2,1,65,50,SHM,900,1,Bagus,1,0,0,Legok
215000000,2,1,60,50,SHM,1300,1,Bagus,1,0,0,Solear
22000000000,3,3,400,800,PPJB,23000,3,Bagus,1,1,1,Kelapa Dua
24500000000,4,5,498,454,Lainnya,10600,2,Baru,2,1,1,Kelapa Dua
265000000,2,1,60,60,SHM,1300,1,Bagus,1,0,0,Tigaraksa
280000000,2,1,60,60,Lainnya,2200,1,Bagus,1,0,0,Sepatan
280000000,2,1,60,45,SHM,1300,1,Baru,1,0,0,Tigaraksa
299000000,2,1,60,30,SHM,1300,1,Baru,1,1,1,Legok
299000000,2,1,60,30,SHM,1300,1,Baru,1,1,1,Cisauk
299000000,2,1,72,30,Lainnya,1300,1,Bagus,1,0,0,Cikupa
3000000000,3,3,112,133,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
3000000000,3,4,84,144,Lainnya,3500,3,Baru,1,0,0,Kelapa Dua
3000000000,2,2,120,190,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
3000000000,3,2,180,130,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
3000000000,3,3,180,155,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3000000000,3,3,144,200,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3000000000,3,2,160,112,Lainnya,2200,2,Baru,1,1,1,Pagedangan
3000000000,4,2,251,160,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3000000000,3,3,128,190,Lainnya,2200,3,Bagus,1,1,1,Pagedangan
3000000000,4,2,251,160,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3000000000,3,2,126,180,SHM,4400,2,Bagus,2,1,1,Pagedangan
3000000000,3,3,120,144,Lainnya,2200,2,Bagus,2,1,1,Pagedangan
3000000000,4,3,84,150,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
3000000000,5,3,200,228,Lainnya,2200,2,Bagus,1,0,0,Pagedangan
3000000000,4,2,160,110,SHM,3500,2,Bagus,1,0,0,Pagedangan
3000000000,4,3,96,101,Lainnya,5500,2,Bagus,2,0,0,Kelapa Dua
3000000000,3,2,162,130,SHM,2200,2,Bagus,1,0,0,Pagedangan
3000000000,4,3,160,112,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
3000000000,3,3,120,139,Lainnya,3500,3,Bagus,2,1,1,Kelapa Dua
3000000000,5,3,200,228,Lainnya,2200,2,Bagus,1,0,0,Pagedangan
3000000000,3,3,200,135,PPJB,3500,2,Bagus,2,1,1,Pagedangan
3040000000,5,4,180,100,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
3040000000,5,4,180,100,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
3040000000,5,4,180,100,SHM,2200,2,Bagus,1,1,0,Kelapa Dua
3050000000,3,3,126,204,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3100000000,4,3,180,250,SHM,3500,2,Bagus,1,1,0,Kelapa Dua
3100000000,4,3,84,165,Lainnya,3500,3,Bagus,2,1,1,Pagedangan
3100000000,4,3,180,250,SHM,3500,2,Bagus,1,1,0,Kelapa Dua
3100000000,3,3,162,125,SHM,3500,2,Bagus,1,1,1,Pagedangan
3100000000,5,3,84,144,Lainnya,2200,3,Baru,2,1,1,Pagedangan
3100000000,3,2,108,90,Lainnya,4400,2,Baru,1,0,0,Kelapa Dua
3100000000,3,3,128,16,Lainnya,4400,2,Bagus,1,0,0,Kelapa Dua
3100000000,3,3,162,125,SHM,3500,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,162,125,SHM,2200,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,162,125,SHM,2200,2,Bagus,2,0,1,Pagedangan
3100000000,3,4,128,160,SHM,4400,2,Bagus,1,0,0,Kelapa Dua
3100000000,3,3,162,125,SHM,2200,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,162,144,SHM,4400,2,Bagus,2,1,1,Pagedangan
3100000000,3,3,180,150,Lainnya,3500,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,181,196,SHM,4400,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,162,150,SHM,2200,2,Bagus,1,1,1,Pagedangan
3100000000,3,3,162,144,SHM,4400,2,Bagus,2,1,1,Pagedangan
3150000000,3,3,135,171,Lainnya,3500,2,Bagus,1,1,1,Pagedangan
3150000000,3,2,144,160,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3150000000,3,3,135,171,PPJB,3500,2,Bagus,1,1,1,Pagedangan
3160000000,4,4,128,175,SHM,5500,2,Baru,2,1,1,Cisauk
3200000000,4,3,108,130,PPJB,2200,2,Bagus,2,0,0,Pagedangan
3200000000,3,2,180,191,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3200000000,4,4,84,165,PPJB,2200,3,Baru,1,1,1,Pagedangan
3200000000,3,2,204,200,SHM,5500,1,Bagus,1,1,1,Kelapa Dua
